episode,total_reward,steps,success,epsilon,collected_key,solved_puzzles,opened_door,moving_avg_reward,moving_success_rate
1019,259,22,1,0.046812983389320856,1,3,1,260.43,1.0
1020,265,21,1,0.04667254443915289,1,3,1,260.45,1.0
1021,259,22,1,0.04653252680583543,1,3,1,260.39,1.0
1022,261,25,1,0.04639292922541793,1,3,1,260.47,1.0
1023,257,24,1,0.04625375043774167,1,3,1,260.59,1.0
1024,265,21,1,0.046114989186428444,1,3,1,260.65,1.0
1025,257,24,1,0.045976644218869156,1,3,1,260.57,1.0
1026,265,21,1,0.04583871428621255,1,3,1,260.65,1.0
1027,265,21,1,0.04570119814335391,1,3,1,260.65,1.0
1028,259,22,1,0.04556409454892385,1,3,1,260.65,1.0
1029,253,23,1,0.04542740226527708,1,3,1,260.63,1.0
1030,259,22,1,0.045291120058481245,1,3,1,260.57,1.0
1031,265,21,1,0.0451552466983058,1,3,1,260.57,1.0
1032,259,22,1,0.04501978095821088,1,3,1,260.63,1.0
1033,265,21,1,0.04488472161533625,1,3,1,260.63,1.0
1034,259,22,1,0.04475006745049024,1,3,1,260.69,1.0
1035,265,21,1,0.04461581724813877,1,3,1,260.69,1.0
1036,259,22,1,0.04448196979639435,1,3,1,260.65,1.0
1037,265,21,1,0.044348523887005165,1,3,1,260.71,1.0
1038,259,22,1,0.04421547831534415,1,3,1,260.65,1.0
1039,263,23,1,0.04408283188039812,1,3,1,260.71,1.0
1040,265,21,1,0.04395058338475692,1,3,1,260.71,1.0
1041,259,22,1,0.04381873163460265,1,3,1,260.65,1.0
1042,265,21,1,0.04368727543969884,1,3,1,260.65,1.0
1043,259,22,1,0.04355621361337974,1,3,1,260.71,1.0
1044,265,21,1,0.0434255449725396,1,3,1,260.77,1.0
1045,265,21,1,0.043295268337621984,1,3,1,260.79,1.0
1046,265,21,1,0.04316538253260912,1,3,1,260.79,1.0
1047,265,21,1,0.04303588638501129,1,3,1,260.79,1.0
1048,265,21,1,0.04290677872585626,1,3,1,260.85,1.0
1049,263,23,1,0.042778058389678686,1,3,1,260.89,1.0
1050,253,23,1,0.04264972421450965,1,3,1,260.77,1.0
1051,265,21,1,0.042521775041866126,1,3,1,260.79,1.0
1052,265,21,1,0.04239420971674053,1,3,1,260.85,1.0
1053,265,21,1,0.04226702708759031,1,3,1,260.91,1.0
1054,265,21,1,0.04214022600632754,1,3,1,260.93,1.0
1055,257,24,1,0.042013805328308555,1,3,1,260.96,1.0
1056,259,22,1,0.04188776391232363,1,3,1,260.9,1.0
1057,265,21,1,0.041762100620586655,1,3,1,260.9,1.0
1058,259,22,1,0.041636814318724895,1,3,1,260.95,1.0
1059,265,21,1,0.04151190387576872,1,3,1,260.95,1.0
1060,265,21,1,0.04138736816414141,1,3,1,261.12,1.0
1061,257,24,1,0.041263206059648984,1,3,1,261.1,1.0
1062,259,22,1,0.04113941644147004,1,3,1,261.06,1.0
1063,265,21,1,0.04101599819214563,1,3,1,261.14,1.0
1064,261,25,1,0.040892950197569194,1,3,1,261.1,1.0
1065,259,22,1,0.040770271346976486,1,3,1,261.1,1.0
1066,260,22,1,0.040647960532935554,1,3,1,261.05,1.0
1067,260,22,1,0.040526016651336746,1,3,1,261.0,1.0
1068,253,23,1,0.040404438601382736,1,3,1,260.96,1.0
1069,265,21,1,0.04028322528557859,1,3,1,261.08,1.0
1070,265,21,1,0.04016237560972185,1,3,1,261.08,1.0
1071,259,22,1,0.04004188848289268,1,3,1,261.02,1.0
1072,259,22,1,0.039921762817444,1,3,1,260.96,1.0
1073,265,21,1,0.03980199752899167,1,3,1,261.08,1.0
1074,259,22,1,0.039682591536404695,1,3,1,261.04,1.0
1075,260,22,1,0.03956354376179548,1,3,1,261.07,1.0
1076,259,22,1,0.03944485313051009,1,3,1,261.13,1.0
1077,253,23,1,0.03932651857111856,1,3,1,261.07,1.0
1078,261,25,1,0.039208539015405205,1,3,1,261.09,1.0
1079,259,22,1,0.03909091339835899,1,3,1,261.09,1.0
1080,263,23,1,0.03897364065816391,1,3,1,261.13,1.0
1081,253,23,1,0.03885671973618942,1,3,1,261.01,1.0
1082,265,21,1,0.038740149576980853,1,3,1,261.07,1.0
1083,257,24,1,0.03862392912824991,1,3,1,260.99,1.0
1084,265,21,1,0.03850805734086516,1,3,1,261.04,1.0
1085,265,21,1,0.038392533168842564,1,3,1,261.06,1.0
1086,259,22,1,0.038277355569336036,1,3,1,261.0,1.0
1087,263,23,1,0.038162523502628026,1,3,1,261.04,1.0
1088,259,22,1,0.03804803593212014,1,3,1,261.0,1.0
1089,265,21,1,0.03793389182432378,1,3,1,261.0,1.0
1090,265,21,1,0.03782009014885081,1,3,1,261.12,1.0
1091,263,23,1,0.03770662987840426,1,3,1,261.18,1.0
1092,259,22,1,0.03759350998876904,1,3,1,261.12,1.0
1093,265,21,1,0.037480729458802736,1,3,1,261.12,1.0
1094,263,23,1,0.03736828727042633,1,3,1,261.18,1.0
1095,265,21,1,0.03725618240861505,1,3,1,261.2,1.0
1096,265,21,1,0.037144413861389204,1,3,1,261.32,1.0
1097,263,23,1,0.037032980619805034,1,3,1,261.32,1.0
1098,259,22,1,0.03692188167794562,1,3,1,261.32,1.0
1099,253,23,1,0.03681111603291178,1,3,1,261.2,1.0
1100,253,23,1,0.036700682684813045,1,3,1,261.08,1.0
1101,265,21,1,0.03659058063675861,1,3,1,261.08,1.0
1102,254,23,1,0.03648080889484833,1,3,1,260.97,1.0
1103,265,21,1,0.03637136646816379,1,3,1,260.97,1.0
1104,265,21,1,0.036262252368759296,1,3,1,260.97,1.0
1105,265,21,1,0.036153465611653016,1,3,1,261.09,1.0
1106,257,24,1,0.03604500521481806,1,3,1,261.01,1.0
1107,265,21,1,0.035936870199173604,1,3,1,261.07,1.0
1108,265,21,1,0.03582905958857608,1,3,1,261.09,1.0
1109,253,23,1,0.03572157240981035,1,3,1,261.09,1.0
1110,259,22,1,0.035614407692580924,1,3,1,261.03,1.0
1111,259,22,1,0.03550756446950318,1,3,1,261.07,1.0
1112,265,21,1,0.03540104177609467,1,3,1,261.19,1.0
1113,265,21,1,0.03529483865076639,1,3,1,261.31,1.0
1114,263,23,1,0.035188954134814085,1,3,1,261.34,1.0
1115,265,21,1,0.035083387272409644,1,3,1,261.36,1.0
1116,265,21,1,0.03497813711059242,1,3,1,261.48,1.0
1117,251,25,1,0.03487320269926064,1,3,1,261.34,1.0
1118,259,22,1,0.03476858309116286,1,3,1,261.32,1.0
1119,265,21,1,0.03466427734188937,1,3,1,261.38,1.0
1120,265,21,1,0.034560284509863703,1,3,1,261.38,1.0
1121,257,24,1,0.034456603656334114,1,3,1,261.36,1.0
1122,259,22,1,0.034353233845365115,1,3,1,261.34,1.0
1123,263,23,1,0.03425017414382902,1,3,1,261.4,1.0
1124,265,21,1,0.034147423621397534,1,3,1,261.4,1.0
1125,265,21,1,0.03404498135053334,1,3,1,261.48,1.0
1126,259,22,1,0.03394284640648174,1,3,1,261.42,1.0
1127,255,26,1,0.0338410178672623,1,3,1,261.32,1.0
1128,259,22,1,0.03373949481366051,1,3,1,261.32,1.0
1129,259,22,1,0.03363827632921953,1,3,1,261.38,1.0
1130,265,21,1,0.03353736150023187,1,3,1,261.44,1.0
1131,265,21,1,0.03343674941573117,1,3,1,261.44,1.0
1132,265,21,1,0.03333643916748398,1,3,1,261.5,1.0
1133,265,21,1,0.03323642984998153,1,3,1,261.5,1.0
1134,265,21,1,0.033136720560431585,1,3,1,261.56,1.0
1135,259,22,1,0.03303731039875029,1,3,1,261.5,1.0
1136,265,21,1,0.03293819846755404,1,3,1,261.56,1.0
1137,265,21,1,0.03283938387215138,1,3,1,261.56,1.0
1138,265,21,1,0.032740865720534924,1,3,1,261.62,1.0
1139,259,22,1,0.03264264312337332,1,3,1,261.58,1.0
1140,265,21,1,0.0325447151940032,1,3,1,261.58,1.0
1141,265,21,1,0.032447081048421186,1,3,1,261.64,1.0
1142,259,22,1,0.032349739805275925,1,3,1,261.58,1.0
1143,265,21,1,0.0322526905858601,1,3,1,261.64,1.0
1144,265,21,1,0.032155932514102516,1,3,1,261.64,1.0
1145,265,21,1,0.03205946471656021,1,3,1,261.64,1.0
1146,265,21,1,0.03196328632241053,1,3,1,261.64,1.0
1147,265,21,1,0.0318673964634433,1,3,1,261.64,1.0
1148,251,25,1,0.03177179427405297,1,3,1,261.5,1.0
1149,265,21,1,0.031676478891230805,1,3,1,261.52,1.0
1150,265,21,1,0.03158144945455711,1,3,1,261.64,1.0
1151,259,22,1,0.03148670510619344,1,3,1,261.58,1.0
1152,259,22,1,0.03139224499087486,1,3,1,261.52,1.0
1153,265,21,1,0.031298068255902235,1,3,1,261.52,1.0
1154,265,21,1,0.03120417405113453,1,3,1,261.52,1.0
1155,265,21,1,0.031110561528981125,1,3,1,261.6,1.0
1156,263,23,1,0.03101722984439418,1,3,1,261.64,1.0
1157,265,21,1,0.030924178154860996,1,3,1,261.64,1.0
1158,265,21,1,0.030831405620396414,1,3,1,261.7,1.0
1159,263,23,1,0.030738911403535223,1,3,1,261.68,1.0
1160,265,21,1,0.03064669466932462,1,3,1,261.68,1.0
1161,265,21,1,0.030554754585316646,1,3,1,261.76,1.0
1162,259,22,1,0.030463090321560696,1,3,1,261.76,1.0
1163,265,21,1,0.030371701050596014,1,3,1,261.76,1.0
1164,259,22,1,0.030280585947444226,1,3,1,261.74,1.0
1165,259,22,1,0.030189744189601894,1,3,1,261.74,1.0
1166,265,21,1,0.030099174957033088,1,3,1,261.79,1.0
1167,265,21,1,0.030008877432161987,1,3,1,261.84,1.0
1168,265,21,1,0.03,1,3,1,261.96,1.0
1169,259,22,1,0.03,1,3,1,261.9,1.0
1170,265,21,1,0.03,1,3,1,261.9,1.0
1171,259,22,1,0.03,1,3,1,261.9,1.0
1172,265,21,1,0.03,1,3,1,261.96,1.0
1173,263,23,1,0.03,1,3,1,261.94,1.0
1174,265,21,1,0.03,1,3,1,262.0,1.0
1175,265,21,1,0.03,1,3,1,262.05,1.0
1176,259,22,1,0.03,1,3,1,262.05,1.0
1177,265,21,1,0.03,1,3,1,262.17,1.0
1178,265,21,1,0.03,1,3,1,262.21,1.0
1179,265,21,1,0.03,1,3,1,262.27,1.0
1180,265,21,1,0.03,1,3,1,262.29,1.0
1181,259,22,1,0.03,1,3,1,262.35,1.0
1182,263,23,1,0.03,1,3,1,262.33,1.0
1183,263,23,1,0.03,1,3,1,262.39,1.0
1184,263,23,1,0.03,1,3,1,262.37,1.0
1185,265,21,1,0.03,1,3,1,262.37,1.0
1186,265,21,1,0.03,1,3,1,262.43,1.0
1187,253,23,1,0.03,1,3,1,262.33,1.0
1188,265,21,1,0.03,1,3,1,262.39,1.0
1189,257,24,1,0.03,1,3,1,262.31,1.0
1190,253,23,1,0.03,1,3,1,262.19,1.0
1191,263,23,1,0.03,1,3,1,262.19,1.0
1192,257,24,1,0.03,1,3,1,262.17,1.0
1193,259,22,1,0.03,1,3,1,262.11,1.0
1194,265,21,1,0.03,1,3,1,262.13,1.0
1195,259,22,1,0.03,1,3,1,262.07,1.0
1196,265,21,1,0.03,1,3,1,262.07,1.0
1197,263,23,1,0.03,1,3,1,262.07,1.0
1198,265,21,1,0.03,1,3,1,262.13,1.0
1199,263,23,1,0.03,1,3,1,262.23,1.0
1200,265,21,1,0.03,1,3,1,262.35,1.0
1201,263,23,1,0.03,1,3,1,262.33,1.0
1202,263,23,1,0.03,1,3,1,262.42,1.0
1203,265,21,1,0.03,1,3,1,262.42,1.0
1204,265,21,1,0.03,1,3,1,262.42,1.0
1205,265,21,1,0.03,1,3,1,262.42,1.0
1206,265,21,1,0.03,1,3,1,262.5,1.0
1207,263,23,1,0.03,1,3,1,262.48,1.0
1208,265,21,1,0.03,1,3,1,262.48,1.0
1209,265,21,1,0.03,1,3,1,262.6,1.0
1210,259,22,1,0.03,1,3,1,262.6,1.0
1211,265,21,1,0.03,1,3,1,262.66,1.0
1212,265,21,1,0.03,1,3,1,262.66,1.0
1213,265,21,1,0.03,1,3,1,262.66,1.0
1214,259,22,1,0.03,1,3,1,262.62,1.0
1215,265,21,1,0.03,1,3,1,262.62,1.0
1216,259,22,1,0.03,1,3,1,262.56,1.0
1217,263,23,1,0.03,1,3,1,262.68,1.0
1218,253,23,1,0.03,1,3,1,262.62,1.0
1219,259,22,1,0.03,1,3,1,262.56,1.0
1220,265,21,1,0.03,1,3,1,262.56,1.0
1221,259,22,1,0.03,1,3,1,262.58,1.0
1222,257,24,1,0.03,1,3,1,262.56,1.0
1223,265,21,1,0.03,1,3,1,262.58,1.0
1224,265,21,1,0.03,1,3,1,262.58,1.0
1225,265,21,1,0.03,1,3,1,262.58,1.0
1226,265,21,1,0.03,1,3,1,262.64,1.0
1227,265,21,1,0.03,1,3,1,262.74,1.0
1228,265,21,1,0.03,1,3,1,262.8,1.0
1229,265,21,1,0.03,1,3,1,262.86,1.0
1230,259,22,1,0.03,1,3,1,262.8,1.0
1231,265,21,1,0.03,1,3,1,262.8,1.0
1232,265,21,1,0.03,1,3,1,262.8,1.0
1233,259,22,1,0.03,1,3,1,262.74,1.0
1234,259,22,1,0.03,1,3,1,262.68,1.0
1235,265,21,1,0.03,1,3,1,262.74,1.0
1236,259,22,1,0.03,1,3,1,262.68,1.0
1237,265,21,1,0.03,1,3,1,262.68,1.0
1238,265,21,1,0.03,1,3,1,262.68,1.0
1239,265,21,1,0.03,1,3,1,262.74,1.0
1240,265,21,1,0.03,1,3,1,262.74,1.0
1241,265,21,1,0.03,1,3,1,262.74,1.0
1242,259,22,1,0.03,1,3,1,262.74,1.0
1243,259,22,1,0.03,1,3,1,262.68,1.0
1244,265,21,1,0.03,1,3,1,262.68,1.0
1245,260,22,1,0.03,1,3,1,262.63,1.0
1246,265,21,1,0.03,1,3,1,262.63,1.0
1247,265,21,1,0.03,1,3,1,262.63,1.0
1248,259,22,1,0.03,1,3,1,262.71,1.0
1249,258,24,1,0.03,1,3,1,262.64,1.0
1250,259,22,1,0.03,1,3,1,262.58,1.0
1251,265,21,1,0.03,1,3,1,262.64,1.0
1252,265,21,1,0.03,1,3,1,262.7,1.0
1253,265,21,1,0.03,1,3,1,262.7,1.0
1254,259,22,1,0.03,1,3,1,262.64,1.0
1255,265,21,1,0.03,1,3,1,262.64,1.0
1256,259,22,1,0.03,1,3,1,262.6,1.0
1257,265,21,1,0.03,1,3,1,262.6,1.0
1258,265,21,1,0.03,1,3,1,262.6,1.0
1259,265,21,1,0.03,1,3,1,262.62,1.0
1260,265,21,1,0.03,1,3,1,262.62,1.0
1261,265,21,1,0.03,1,3,1,262.62,1.0
1262,259,22,1,0.03,1,3,1,262.62,1.0
1263,259,22,1,0.03,1,3,1,262.56,1.0
1264,265,21,1,0.03,1,3,1,262.62,1.0
1265,259,22,1,0.03,1,3,1,262.62,1.0
1266,263,23,1,0.03,1,3,1,262.6,1.0
1267,265,21,1,0.03,1,3,1,262.6,1.0
1268,265,21,1,0.03,1,3,1,262.6,1.0
1269,265,21,1,0.03,1,3,1,262.66,1.0
1270,259,22,1,0.03,1,3,1,262.6,1.0
1271,260,22,1,0.03,1,3,1,262.61,1.0
1272,243,28,1,0.03,1,3,1,262.39,1.0
1273,265,21,1,0.03,1,3,1,262.41,1.0
1274,259,22,1,0.03,1,3,1,262.35,1.0
1275,265,21,1,0.03,1,3,1,262.35,1.0
1276,265,21,1,0.03,1,3,1,262.41,1.0
1277,259,22,1,0.03,1,3,1,262.35,1.0
1278,265,21,1,0.03,1,3,1,262.35,1.0
1279,259,22,1,0.03,1,3,1,262.29,1.0
1280,265,21,1,0.03,1,3,1,262.29,1.0
1281,265,21,1,0.03,1,3,1,262.35,1.0
1282,265,21,1,0.03,1,3,1,262.37,1.0
1283,265,21,1,0.03,1,3,1,262.39,1.0
1284,265,21,1,0.03,1,3,1,262.41,1.0
1285,265,21,1,0.03,1,3,1,262.41,1.0
1286,265,21,1,0.03,1,3,1,262.41,1.0
1287,259,22,1,0.03,1,3,1,262.47,1.0
1288,259,22,1,0.03,1,3,1,262.41,1.0
1289,265,21,1,0.03,1,3,1,262.49,1.0
1290,265,21,1,0.03,1,3,1,262.61,1.0
1291,265,21,1,0.03,1,3,1,262.63,1.0
1292,265,21,1,0.03,1,3,1,262.71,1.0
1293,259,22,1,0.03,1,3,1,262.71,1.0
1294,259,22,1,0.03,1,3,1,262.65,1.0
1295,265,21,1,0.03,1,3,1,262.71,1.0
1296,265,21,1,0.03,1,3,1,262.71,1.0
1297,265,21,1,0.03,1,3,1,262.73,1.0
1298,259,22,1,0.03,1,3,1,262.67,1.0
1299,265,21,1,0.03,1,3,1,262.69,1.0
1300,259,22,1,0.03,1,3,1,262.63,1.0
1301,265,21,1,0.03,1,3,1,262.65,1.0
1302,265,21,1,0.03,1,3,1,262.67,1.0
1303,257,24,1,0.03,1,3,1,262.59,1.0
1304,259,22,1,0.03,1,3,1,262.53,1.0
1305,263,23,1,0.03,1,3,1,262.51,1.0
1306,265,21,1,0.03,1,3,1,262.51,1.0
1307,265,21,1,0.03,1,3,1,262.53,1.0
1308,265,21,1,0.03,1,3,1,262.53,1.0
1309,265,21,1,0.03,1,3,1,262.53,1.0
1310,263,23,1,0.03,1,3,1,262.57,1.0
1311,265,21,1,0.03,1,3,1,262.57,1.0
1312,259,22,1,0.03,1,3,1,262.51,1.0
1313,253,23,1,0.03,1,3,1,262.39,1.0
1314,260,22,1,0.03,1,3,1,262.4,1.0
1315,263,23,1,0.03,1,3,1,262.38,1.0
1316,265,21,1,0.03,1,3,1,262.44,1.0
1317,259,22,1,0.03,1,3,1,262.4,1.0
1318,265,21,1,0.03,1,3,1,262.52,1.0
1319,259,22,1,0.03,1,3,1,262.52,1.0
1320,259,22,1,0.03,1,3,1,262.46,1.0
1321,265,21,1,0.03,1,3,1,262.52,1.0
1322,259,22,1,0.03,1,3,1,262.54,1.0
1323,265,21,1,0.03,1,3,1,262.54,1.0
1324,265,21,1,0.03,1,3,1,262.54,1.0
1325,265,21,1,0.03,1,3,1,262.54,1.0
1326,265,21,1,0.03,1,3,1,262.54,1.0
1327,265,21,1,0.03,1,3,1,262.54,1.0
1328,265,21,1,0.03,1,3,1,262.54,1.0
1329,263,23,1,0.03,1,3,1,262.52,1.0
1330,259,22,1,0.03,1,3,1,262.52,1.0
1331,265,21,1,0.03,1,3,1,262.52,1.0
1332,263,23,1,0.03,1,3,1,262.5,1.0
1333,253,23,1,0.03,1,3,1,262.44,1.0
1334,263,23,1,0.03,1,3,1,262.48,1.0
1335,249,27,1,0.03,1,3,1,262.32,1.0
1336,263,23,1,0.03,1,3,1,262.36,1.0
1337,265,21,1,0.03,1,3,1,262.36,1.0
1338,259,22,1,0.03,1,3,1,262.3,1.0
1339,265,21,1,0.03,1,3,1,262.3,1.0
1340,265,21,1,0.03,1,3,1,262.3,1.0
1341,263,23,1,0.03,1,3,1,262.28,1.0
1342,265,21,1,0.03,1,3,1,262.34,1.0
1343,265,21,1,0.03,1,3,1,262.4,1.0
1344,265,21,1,0.03,1,3,1,262.4,1.0
1345,259,22,1,0.03,1,3,1,262.39,1.0
1346,257,24,1,0.03,1,3,1,262.31,1.0
1347,265,21,1,0.03,1,3,1,262.31,1.0
1348,265,21,1,0.03,1,3,1,262.37,1.0
1349,263,23,1,0.03,1,3,1,262.42,1.0
1350,265,21,1,0.03,1,3,1,262.48,1.0
1351,257,24,1,0.03,1,3,1,262.4,1.0
1352,265,21,1,0.03,1,3,1,262.4,1.0
1353,263,23,1,0.03,1,3,1,262.38,1.0
1354,253,23,1,0.03,1,3,1,262.32,1.0
1355,265,21,1,0.03,1,3,1,262.32,1.0
1356,257,24,1,0.03,1,3,1,262.3,1.0
1357,265,21,1,0.03,1,3,1,262.3,1.0
1358,265,21,1,0.03,1,3,1,262.3,1.0
1359,265,21,1,0.03,1,3,1,262.3,1.0
1360,249,27,1,0.03,1,3,1,262.14,1.0
1361,265,21,1,0.03,1,3,1,262.14,1.0
1362,265,21,1,0.03,1,3,1,262.2,1.0
1363,265,21,1,0.03,1,3,1,262.26,1.0
1364,265,21,1,0.03,1,3,1,262.26,1.0
1365,265,21,1,0.03,1,3,1,262.32,1.0
1366,265,21,1,0.03,1,3,1,262.34,1.0
1367,263,23,1,0.03,1,3,1,262.32,1.0
1368,261,25,1,0.03,1,3,1,262.28,1.0
1369,259,22,1,0.03,1,3,1,262.22,1.0
1370,265,21,1,0.03,1,3,1,262.28,1.0
1371,259,22,1,0.03,1,3,1,262.27,1.0
1372,265,21,1,0.03,1,3,1,262.49,1.0
1373,265,21,1,0.03,1,3,1,262.49,1.0
1374,259,22,1,0.03,1,3,1,262.49,1.0
1375,259,22,1,0.03,1,3,1,262.43,1.0
1376,265,21,1,0.03,1,3,1,262.43,1.0
1377,259,22,1,0.03,1,3,1,262.43,1.0
1378,265,21,1,0.03,1,3,1,262.43,1.0
1379,259,22,1,0.03,1,3,1,262.43,1.0
1380,259,22,1,0.03,1,3,1,262.37,1.0
1381,265,21,1,0.03,1,3,1,262.37,1.0
1382,265,21,1,0.03,1,3,1,262.37,1.0
1383,265,21,1,0.03,1,3,1,262.37,1.0
1384,265,21,1,0.03,1,3,1,262.37,1.0
1385,265,21,1,0.03,1,3,1,262.37,1.0
1386,259,22,1,0.03,1,3,1,262.31,1.0
1387,263,23,1,0.03,1,3,1,262.35,1.0
1388,259,22,1,0.03,1,3,1,262.35,1.0
1389,265,21,1,0.03,1,3,1,262.35,1.0
1390,265,21,1,0.03,1,3,1,262.35,1.0
1391,259,22,1,0.03,1,3,1,262.29,1.0
1392,259,22,1,0.03,1,3,1,262.23,1.0
1393,265,21,1,0.03,1,3,1,262.29,1.0
1394,265,21,1,0.03,1,3,1,262.35,1.0
1395,259,22,1,0.03,1,3,1,262.29,1.0
1396,265,21,1,0.03,1,3,1,262.29,1.0
1397,265,21,1,0.03,1,3,1,262.29,1.0
1398,259,22,1,0.03,1,3,1,262.29,1.0
1399,265,21,1,0.03,1,3,1,262.29,1.0
1400,265,21,1,0.03,1,3,1,262.35,1.0
1401,265,21,1,0.03,1,3,1,262.35,1.0
1402,263,23,1,0.03,1,3,1,262.33,1.0
1403,265,21,1,0.03,1,3,1,262.41,1.0
1404,257,24,1,0.03,1,3,1,262.39,1.0
1405,259,22,1,0.03,1,3,1,262.35,1.0
1406,247,24,1,0.03,1,3,1,262.17,1.0
1407,251,25,1,0.03,1,3,1,262.03,1.0
1408,265,21,1,0.03,1,3,1,262.03,1.0
1409,257,24,1,0.03,1,3,1,261.95,1.0
1410,265,21,1,0.03,1,3,1,261.97,1.0
1411,259,22,1,0.03,1,3,1,261.91,1.0
1412,259,22,1,0.03,1,3,1,261.91,1.0
1413,265,21,1,0.03,1,3,1,262.03,1.0
1414,265,21,1,0.03,1,3,1,262.08,1.0
1415,265,21,1,0.03,1,3,1,262.1,1.0
1416,265,21,1,0.03,1,3,1,262.1,1.0
1417,265,21,1,0.03,1,3,1,262.16,1.0
1418,265,21,1,0.03,1,3,1,262.16,1.0
1419,265,21,1,0.03,1,3,1,262.22,1.0
1420,265,21,1,0.03,1,3,1,262.28,1.0
1421,265,21,1,0.03,1,3,1,262.28,1.0
1422,265,21,1,0.03,1,3,1,262.34,1.0
1423,259,22,1,0.03,1,3,1,262.28,1.0
1424,265,21,1,0.03,1,3,1,262.28,1.0
1425,261,25,1,0.03,1,3,1,262.24,1.0
1426,257,24,1,0.03,1,3,1,262.16,1.0
1427,259,22,1,0.03,1,3,1,262.1,1.0
1428,263,23,1,0.03,1,3,1,262.08,1.0
1429,263,23,1,0.03,1,3,1,262.08,1.0
1430,263,23,1,0.03,1,3,1,262.12,1.0
1431,253,23,1,0.03,1,3,1,262.0,1.0
1432,265,21,1,0.03,1,3,1,262.02,1.0
1433,265,21,1,0.03,1,3,1,262.14,1.0
1434,265,21,1,0.03,1,3,1,262.16,1.0
1435,259,22,1,0.03,1,3,1,262.26,1.0
1436,265,21,1,0.03,1,3,1,262.28,1.0
1437,259,22,1,0.03,1,3,1,262.22,1.0
1438,265,21,1,0.03,1,3,1,262.28,1.0
1439,265,21,1,0.03,1,3,1,262.28,1.0
1440,265,21,1,0.03,1,3,1,262.28,1.0
1441,255,26,1,0.03,1,3,1,262.2,1.0
1442,263,23,1,0.03,1,3,1,262.18,1.0
1443,260,22,1,0.03,1,3,1,262.13,1.0
1444,265,21,1,0.03,1,3,1,262.13,1.0
1445,265,21,1,0.03,1,3,1,262.19,1.0
1446,265,21,1,0.03,1,3,1,262.27,1.0
1447,265,21,1,0.03,1,3,1,262.27,1.0
1448,259,22,1,0.03,1,3,1,262.21,1.0
1449,265,21,1,0.03,1,3,1,262.23,1.0
1450,265,21,1,0.03,1,3,1,262.23,1.0
1451,254,23,1,0.03,1,3,1,262.2,1.0
1452,265,21,1,0.03,1,3,1,262.2,1.0
1453,265,21,1,0.03,1,3,1,262.22,1.0
1454,265,21,1,0.03,1,3,1,262.34,1.0
1455,265,21,1,0.03,1,3,1,262.34,1.0
1456,265,21,1,0.03,1,3,1,262.42,1.0
1457,259,22,1,0.03,1,3,1,262.36,1.0
1458,259,22,1,0.03,1,3,1,262.3,1.0
1459,265,21,1,0.03,1,3,1,262.3,1.0
1460,265,21,1,0.03,1,3,1,262.46,1.0
1461,265,21,1,0.03,1,3,1,262.46,1.0
1462,259,22,1,0.03,1,3,1,262.4,1.0
1463,265,21,1,0.03,1,3,1,262.4,1.0
1464,265,21,1,0.03,1,3,1,262.4,1.0
1465,259,22,1,0.03,1,3,1,262.34,1.0
1466,265,21,1,0.03,1,3,1,262.34,1.0
1467,263,23,1,0.03,1,3,1,262.34,1.0
1468,265,21,1,0.03,1,3,1,262.38,1.0
1469,265,21,1,0.03,1,3,1,262.44,1.0
1470,265,21,1,0.03,1,3,1,262.44,1.0
1471,259,22,1,0.03,1,3,1,262.44,1.0
1472,265,21,1,0.03,1,3,1,262.44,1.0
1473,265,21,1,0.03,1,3,1,262.44,1.0
1474,265,21,1,0.03,1,3,1,262.5,1.0
1475,265,21,1,0.03,1,3,1,262.56,1.0
1476,263,23,1,0.03,1,3,1,262.54,1.0
1477,259,22,1,0.03,1,3,1,262.54,1.0
1478,265,21,1,0.03,1,3,1,262.54,1.0
1479,265,21,1,0.03,1,3,1,262.6,1.0
1480,265,21,1,0.03,1,3,1,262.66,1.0
1481,265,21,1,0.03,1,3,1,262.66,1.0
1482,263,23,1,0.03,1,3,1,262.64,1.0
1483,259,22,1,0.03,1,3,1,262.58,1.0
1484,259,22,1,0.03,1,3,1,262.52,1.0
1485,265,21,1,0.03,1,3,1,262.52,1.0
1486,253,23,1,0.03,1,3,1,262.46,1.0
1487,265,21,1,0.03,1,3,1,262.48,1.0
1488,265,21,1,0.03,1,3,1,262.54,1.0
1489,265,21,1,0.03,1,3,1,262.54,1.0
1490,265,21,1,0.03,1,3,1,262.54,1.0
1491,265,21,1,0.03,1,3,1,262.6,1.0
1492,265,21,1,0.03,1,3,1,262.66,1.0
1493,265,21,1,0.03,1,3,1,262.66,1.0
1494,253,23,1,0.03,1,3,1,262.54,1.0
1495,265,21,1,0.03,1,3,1,262.6,1.0
1496,251,25,1,0.03,1,3,1,262.46,1.0
1497,265,21,1,0.03,1,3,1,262.46,1.0
1498,265,21,1,0.03,1,3,1,262.52,1.0
1499,263,23,1,0.03,1,3,1,262.5,1.0
1500,265,21,1,0.03,1,3,1,262.5,1.0
1501,265,21,1,0.03,1,3,1,262.5,1.0
1502,265,21,1,0.03,1,3,1,262.52,1.0
1503,265,21,1,0.03,1,3,1,262.52,1.0
1504,265,21,1,0.03,1,3,1,262.6,1.0
1505,265,21,1,0.03,1,3,1,262.66,1.0
1506,265,21,1,0.03,1,3,1,262.84,1.0
1507,265,21,1,0.03,1,3,1,262.98,1.0
